,GAME_ID
10253,0021800207
10254,0021800210
10255,0021800210
10256,0021800208
10257,0021800208
10258,0021800203
10259,0021800203
10260,0021800206
10261,0021800206
10262,0021800209
10263,0021800209
10264,0021800215
10265,0021800215
10266,0021800213
10267,0021800213
10268,0021800214
10269,0021800214
10270,0021800218
10271,0021800218
10272,0021800216
10273,0021800216
10274,0021800223
10275,0021800223
10276,0021800217
10277,0021800217
10278,0021800221
10279,0021800221
10280,0021800219
10281,0021800219
10282,0021800220
10283,0021800220
10284,0021800222
10285,0021800222
10286,0021800230
10287,0021800230
10288,0021800233
10289,0021800233
10290,0021800224
10291,0021800224
10292,0021800229
10293,0021800229
10294,0021800227
10295,0021800227
10296,0021800231
10297,0021800231
10298,0021800226
10299,0021800226
10300,0021800232
10301,0021800232
10302,0021800225
10303,0021800225
10304,0021800228
10305,0021800228
10306,0021800238
10307,0021800238
10308,0021800236
10309,0021800236
10310,0021800235
10311,0021800235
10312,0021800234
10313,0021800234
10314,0021800237
10315,0021800237
10316,0021800242
10317,0021800242
10318,0021800240
10319,0021800240
10320,0021800245
10321,0021800245
10322,0021800241
10323,0021800241
10324,0021800243
10325,0021800243
10326,0021800247
10327,0021800247
10328,0021800239
10329,0021800239
10330,0021800244
10331,0021800244
10332,0021800246
10333,0021800246
10334,0021800251
10335,0021800251
10336,0021800248
10337,0021800248
10338,0021800250
10339,0021800250
10340,0021800249
10341,0021800249
10342,0021800253
10343,0021800253
10344,0021800264
10345,0021800264
10346,0021800262
10347,0021800262
10348,0021800257
10349,0021800257
10350,0021800255
10351,0021800255
10352,0021800258
10353,0021800258
10354,0021800256
10355,0021800256
10356,0021800259
10357,0021800259
10358,0021800263
10359,0021800263
10360,0021800254
10361,0021800254
10362,0021800261
10363,0021800261
10364,0021800260
10365,0021800260
10366,0021800252
10367,0021800252
10368,0021800270
10369,0021800270
10370,0021800277
10371,0021800277
10372,0021800278
10373,0021800278
10374,0021800273
10375,0021800273
10376,0021800269
10377,0021800269
10378,0021800265
10379,0021800265
10380,0021800266
10381,0021800266
10382,0021800267
10383,0021800267
10384,0021800275
10385,0021800275
10386,0021800272
10387,0021800272
10388,0021800268
10389,0021800268
10390,0021800276
10391,0021800276
10392,0021800271
10393,0021800271
10394,0021800274
10395,0021800274
10396,0021800285
10397,0021800285
10398,0021800279
10399,0021800279
10400,0021800284
10401,0021800284
10402,0021800283
10403,0021800283
10404,0021800281
10405,0021800281
10406,0021800280
10407,0021800280
10408,0021800282
10409,0021800282
10410,0021800286
10411,0021800286
10412,0021800289
10413,0021800289
10414,0021800287
10415,0021800287
10416,0021800293
10417,0021800293
10418,0021800288
10419,0021800288
10420,0021800292
10421,0021800292
10422,0021800290
10423,0021800290
10424,0021800291
10425,0021800291
10426,0021800300
10427,0021800300
10428,0021800297
10429,0021800297
10430,0021800295
10431,0021800295
10432,0021800299
10433,0021800299
10434,0021800294
10435,0021800294
10436,0021800296
10437,0021800296
10438,0021800298
10439,0021800298
10440,0021800305
10441,0021800305
10442,0021800302
10443,0021800302
10444,0021800301
10445,0021800301
10446,0021800304
10447,0021800304
10448,0021800303
10449,0021800303
10450,0021800307
10451,0021800307
10452,0021800308
10453,0021800308
10454,0021800315
10455,0021800315
10456,0021800309
10457,0021800309
10458,0021800314
10459,0021800314
10460,0021800310
10461,0021800310
10462,0021800311
10463,0021800311
10464,0021800306
10465,0021800306
10466,0021800313
10467,0021800313
10468,0021800312
10469,0021800312
10470,0021800317
10471,0021800317
10472,0021800318
10473,0021800318
10474,0021800316
10475,0021800316
10476,0021800322
10477,0021800322
10478,0021800326
10479,0021800326
10480,0021800328
10481,0021800328
10482,0021800327
10483,0021800327
10484,0021800323
10485,0021800323
10486,0021800319
10487,0021800319
10488,0021800324
10489,0021800324
10490,0021800329
10491,0021800329
10492,0021800321
10493,0021800321
10494,0021800320
10495,0021800320
10496,0021800325
10497,0021800325
10498,0021800330
10499,0021800330
10500,0021800334
10501,0021800334
10502,0021800332
10503,0021800332
10504,0021800331
10505,0021800331
10506,0021800336
10507,0021800336
10508,0021800335
10509,0021800335
10510,0021800333
10511,0021800333
10512,0021800340
10513,0021800340
10514,0021800342
10515,0021800342
10516,0021800337
10517,0021800337
10518,0021800339
10519,0021800339
10520,0021800341
10521,0021800341
10522,0021800338
10523,0021800338
10524,0021800346
10525,0021800346
10526,0021800345
10527,0021800345
10528,0021800343
10529,0021800343
10530,0021800344
10531,0021800344
10532,0021800348
10533,0021800348
10534,0021800347
10535,0021800347
10536,0021800349
10537,0021800349
10538,0021800353
10539,0021800353
10540,0021800351
10541,0021800351
10542,0021800354
10543,0021800354
10544,0021800350
10545,0021800350
10546,0021800352
10547,0021800352
10548,0021800364
10549,0021800364
10550,0021800358
10551,0021800358
10552,0021800356
10553,0021800356
10554,0021800355
10555,0021800355
10556,0021800361
10557,0021800361
10558,0021800357
10559,0021800357
10560,0021800362
10561,0021800362
10562,0021800359
10563,0021800359
10564,0021800360
10565,0021800360
10566,0021800363
10567,0021800363
10568,0021800365
10569,0021800365
10570,0021800366
10571,0021800366
10572,0021800367
10573,0021800367
10574,0021800375
10575,0021800375
10576,0021800373
10577,0021800373
10578,0021800376
10579,0021800376
10580,0021800371
10581,0021800371
10582,0021800370
10583,0021800370
10584,0021800372
10585,0021800372
10586,0021800369
10587,0021800369
10588,0021800377
10589,0021800377
10590,0021800368
10591,0021800368
10592,0021800374
10593,0021800374
10594,0021800383
10595,0021800383
10596,0021800382
10597,0021800382
10598,0021800386
10599,0021800386
10600,0021800381
10601,0021800381
10602,0021800385
10603,0021800385
10604,0021800379
10605,0021800379
10606,0021800380
10607,0021800380
10608,0021800378
10609,0021800378
10610,0021800384
10611,0021800384
10612,0021800390
10613,0021800390
10614,0021800389
10615,0021800389
10616,0021800387
10617,0021800387
10618,0021800388
10619,0021800388
10620,0021800392
10621,0021800392
10622,0021800400
10623,0021800400
10624,0021800401
10625,0021800401
10626,0021800394
10627,0021800394
10628,0021800399
10629,0021800399
10630,0021800393
10631,0021800393
10632,0021800395
10633,0021800395
10634,0021800391
10635,0021800391
10636,0021800397
10637,0021800397
10638,0021800398
10639,0021800398
10640,0021800396
10641,0021800396
10642,0021800403
10643,0021800403
10644,0021800404
10645,0021800404
10646,0021800402
10647,0021800402
10648,0021800408
10649,0021800408
10650,0021800415
10651,0021800415
10652,0021800406
10653,0021800406
10654,0021800413
10655,0021800413
10656,0021800407
10657,0021800407
10658,0021800412
10659,0021800412
10660,0021800414
10661,0021800414
10662,0021800405
10663,0021800405
10664,0021800409
10665,0021800409
10666,0021800410
10667,0021800410
10668,0021800411
10669,0021800411
10670,0021800417
10671,0021800417
10672,0021800419
10673,0021800419
10674,0021800418
10675,0021800418
10676,0021800416
10677,0021800416
10678,0021800424
10679,0021800424
10680,0021800422
10681,0021800422
10682,0021800420
10683,0021800420
10684,0021800423
10685,0021800423
10686,0021800427
10687,0021800427
10688,0021800428
10689,0021800428
10690,0021800426
10691,0021800426
10692,0021800421
10693,0021800421
10694,0021800425
10695,0021800425
10696,0021800433
10697,0021800433
10698,0021800435
10699,0021800435
10700,0021800429
10701,0021800429
10702,0021800431
10703,0021800431
10704,0021800430
10705,0021800430
10706,0021800434
10707,0021800434
10708,0021800432
10709,0021800432
10710,0021800436
10711,0021800436
10712,0021800437
10713,0021800437
10714,0021800438
10715,0021800438
10716,0021800440
10717,0021800440
10718,0021800442
10719,0021800442
10720,0021800439
10721,0021800439
10722,0021800441
10723,0021800441
10724,0021800449
10725,0021800449
10726,0021800448
10727,0021800448
10728,0021800444
10729,0021800444
10730,0021800450
10731,0021800450
10732,0021800445
10733,0021800445
10734,0021800443
10735,0021800443
10736,0021800446
10737,0021800446
10738,0021800447
10739,0021800447
10740,0021800453
10741,0021800453
10742,0021800451
10743,0021800451
10744,0021800452
10745,0021800452
10746,0021800454
10747,0021800454
10748,0021800457
10749,0021800457
10750,0021800460
10751,0021800460
10752,0021800458
10753,0021800458
10754,0021800456
10755,0021800456
10756,0021800461
10757,0021800461
10758,0021800465
10759,0021800465
10760,0021800462
10761,0021800462
10762,0021800464
10763,0021800464
10764,0021800466
10765,0021800466
10766,0021800463
10767,0021800463
10768,0021800455
10769,0021800455
10770,0021800459
10771,0021800459
10772,0021800468
10773,0021800468
10774,0021800467
10775,0021800467
10776,0021800475
10777,0021800475
10778,0021800478
10779,0021800478
10780,0021800474
10781,0021800474
10782,0021800472
10783,0021800472
10784,0021800471
10785,0021800471
10786,0021800473
10787,0021800473
10788,0021800476
10789,0021800476
10790,0021800477
10791,0021800477
10792,0021800469
10793,0021800469
10794,0021800470
10795,0021800470
10796,0021800481
10797,0021800481
10798,0021800484
10799,0021800484
10800,0021800479
10801,0021800479
10802,0021800483
10803,0021800483
10804,0021800482
10805,0021800482
10806,0021800485
10807,0021800485
10808,0021800480
10809,0021800480
10810,0021800494
10811,0021800494
10812,0021800496
10813,0021800496
10814,0021800489
10815,0021800489
10816,0021800488
10817,0021800488
10818,0021800491
10819,0021800491
10820,0021800490
10821,0021800490
10822,0021800486
10823,0021800486
10824,0021800495
10825,0021800495
10826,0021800487
10827,0021800487
10828,0021800492
10829,0021800492
10830,0021800493
10831,0021800493
10832,0021800500
10833,0021800500
10834,0021800497
10835,0021800497
10836,0021800499
10837,0021800499
10838,0021800498
10839,0021800498
10840,0021800501
10841,0021800501
10842,0021800510
10843,0021800510
10844,0021800507
10845,0021800507
10846,0021800505
10847,0021800505
10848,0021800511
10849,0021800511
10850,0021800503
10851,0021800503
10852,0021800506
10853,0021800506
10854,0021800502
10855,0021800502
10856,0021800504
10857,0021800504
10858,0021800509
10859,0021800509
10860,0021800508
10861,0021800508
10862,0021800516
10863,0021800516
10864,0021800512
10865,0021800512
10866,0021800515
10867,0021800515
10868,0021800513
10869,0021800513
10870,0021800514
10871,0021800514
10872,0021800526
10873,0021800526
10874,0021800525
10875,0021800525
10876,0021800519
10877,0021800519
10878,0021800521
10879,0021800521
10880,0021800518
10881,0021800518
10882,0021800524
10883,0021800524
10884,0021800522
10885,0021800522
10886,0021800517
10887,0021800517
10888,0021800520
10889,0021800520
10890,0021800523
10891,0021800523
10892,0021800533
10893,0021800533
10894,0021800535
10895,0021800535
10896,0021800534
10897,0021800534
10898,0021800527
10899,0021800527
10900,0021800532
10901,0021800532
10902,0021800529
10903,0021800529
10904,0021800530
10905,0021800530
10906,0021800531
10907,0021800531
10908,0021800528
10909,0021800528
10910,0021800541
10911,0021800541
10912,0021800536
10913,0021800536
10914,0021800537
10915,0021800537
10916,0021800540
10917,0021800540
10918,0021800539
10919,0021800539
10920,0021800538
10921,0021800538
10922,0021800545
10923,0021800545
10924,0021800548
10925,0021800548
10926,0021800544
10927,0021800544
10928,0021800542
10929,0021800542
10930,0021800543
10931,0021800543
10932,0021800546
10933,0021800546
10934,0021800547
10935,0021800547
10936,0021800553
10937,0021800553
10938,0021800550
10939,0021800550
10940,0021800552
10941,0021800552
10942,0021800551
10943,0021800551
10944,0021800549
10945,0021800549
10946,0021800562
10947,0021800562
10948,0021800559
10949,0021800559
10950,0021800561
10951,0021800561
10952,0021800557
10953,0021800557
10954,0021800558
10955,0021800558
10956,0021800555
10957,0021800555
10958,0021800554
10959,0021800554
10960,0021800556
10961,0021800556
10962,0021800560
10963,0021800560
10964,0021800565
10965,0021800565
10966,0021800563
10967,0021800563
10968,0021800564
10969,0021800564
10970,0021800574
10971,0021800574
10972,0021800569
10973,0021800569
10974,0021800573
10975,0021800573
10976,0021800566
10977,0021800566
10978,0021800567
10979,0021800567
10980,0021800568
10981,0021800568
10982,0021800575
10983,0021800575
10984,0021800572
10985,0021800572
10986,0021800571
10987,0021800571
10988,0021800570
10989,0021800570
10990,0021800578
10991,0021800578
10992,0021800581
10993,0021800581
10994,0021800579
10995,0021800579
10996,0021800582
10997,0021800582
10998,0021800577
10999,0021800577
11000,0021800580
11001,0021800580
11002,0021800583
11003,0021800583
11004,0021800576
11005,0021800576
11006,0021800584
11007,0021800584
11008,0021800590
11009,0021800590
11010,0021800586
11011,0021800586
11012,0021800587
11013,0021800587
11014,0021800585
11015,0021800585
11016,0021800589
11017,0021800589
11018,0021800588
11019,0021800588
11020,0021800592
11021,0021800592
11022,0021800593
11023,0021800593
11024,0021800591
11025,0021800591
11026,0021800597
11027,0021800597
11028,0021800594
11029,0021800594
11030,0021800596
11031,0021800596
11032,0021800598
11033,0021800598
11034,0021800595
11035,0021800595
11036,0021800600
11037,0021800600
11038,0021800605
11039,0021800605
11040,0021800604
11041,0021800604
11042,0021800606
11043,0021800606
11044,0021800599
11045,0021800599
11046,0021800601
11047,0021800601
11048,0021800602
11049,0021800602
11050,0021800603
11051,0021800603
11052,0021800616
11053,0021800616
11054,0021800609
11055,0021800609
11056,0021800607
11057,0021800607
11058,0021800610
11059,0021800610
11060,0021800615
11061,0021800615
11062,0021800614
11063,0021800614
11064,0021800613
11065,0021800613
11066,0021800608
11067,0021800608
11068,0021800611
11069,0021800611
11070,0021800612
11071,0021800612
11072,0021800619
11073,0021800619
11074,0021800617
11075,0021800617
11076,0021800620
11077,0021800620
11078,0021800618
11079,0021800618
11080,0021800621
11081,0021800621
11082,0021800629
11083,0021800629
11084,0021800623
11085,0021800623
11086,0021800625
11087,0021800625
11088,0021800628
11089,0021800628
11090,0021800627
11091,0021800627
11092,0021800626
11093,0021800626
11094,0021800622
11095,0021800622
11096,0021800624
11097,0021800624
11098,0021800635
11099,0021800635
11100,0021800630
11101,0021800630
11102,0021800632
11103,0021800632
11104,0021800631
11105,0021800631
11106,0021800637
11107,0021800637
11108,0021800636
11109,0021800636
11110,0021800633
11111,0021800633
11112,0021800634
11113,0021800634
11114,0021800644
11115,0021800644
11116,0021800638
11117,0021800638
11118,0021800641
11119,0021800641
11120,0021800640
11121,0021800640
11122,0021800642
11123,0021800642
11124,0021800643
11125,0021800643
11126,0021800639
11127,0021800639
11128,0021800647
11129,0021800647
11130,0021800645
11131,0021800645
11132,0021800650
11133,0021800650
11134,0021800646
11135,0021800646
11136,0021800648
11137,0021800648
11138,0021800649
11139,0021800649
11140,0021800652
11141,0021800652
11142,0021800656
11143,0021800656
11144,0021800654
11145,0021800654
11146,0021800651
11147,0021800651
11148,0021800653
11149,0021800653
11150,0021800655
11151,0021800655
11152,0021800663
11153,0021800663
11154,0021800658
11155,0021800658
11156,0021800664
11157,0021800664
11158,0021800659
11159,0021800659
11160,0021800657
11161,0021800657
11162,0021800662
11163,0021800662
11164,0021800661
11165,0021800661
11166,0021800660
11167,0021800660
11168,0021800667
11169,0021800667
11170,0021800669
11171,0021800669
11172,0021800666
11173,0021800666
11174,0021800665
11175,0021800665
11176,0021800668
11177,0021800668
11178,0021800670
11179,0021800670
11180,0021800671
11181,0021800671
11182,0021800676
11183,0021800676
11184,0021800673
11185,0021800673
11186,0021800672
11187,0021800672
11188,0021800677
11189,0021800677
11190,0021800675
11191,0021800675
11192,0021800674
11193,0021800674
11194,0021800678
11195,0021800678
11196,0021800685
11197,0021800685
11198,0021800682
11199,0021800682
11200,0021800686
11201,0021800686
11202,0021800680
11203,0021800680
11204,0021800681
11205,0021800681
11206,0021800683
11207,0021800683
11208,0021800687
11209,0021800687
11210,0021800679
11211,0021800679
11212,0021800684
11213,0021800684
11214,0021800690
11215,0021800690
11216,0021800688
11217,0021800688
11218,0021800689
11219,0021800689
11220,0021800699
11221,0021800699
11222,0021800701
11223,0021800701
11224,0021800691
11225,0021800691
11226,0021800696
11227,0021800696
11228,0021800698
11229,0021800698
11230,0021800692
11231,0021800692
11232,0021800694
11233,0021800694
11234,0021800700
11235,0021800700
11236,0021800695
11237,0021800695
11238,0021800693
11239,0021800693
11240,0021800697
11241,0021800697
11242,0021800705
11243,0021800705
11244,0021800704
11245,0021800704
11246,0021800702
11247,0021800702
11248,0021800703
11249,0021800703
11250,0021800711
11251,0021800711
11252,0021800712
11253,0021800712
11254,0021800710
11255,0021800710
11256,0021800708
11257,0021800708
11258,0021800707
11259,0021800707
11260,0021800709
11261,0021800709
11262,0021800715
11263,0021800715
11264,0021800706
11265,0021800706
11266,0021800713
11267,0021800713
11268,0021800714
11269,0021800714
11270,0021800719
11271,0021800719
11272,0021800718
11273,0021800718
11274,0021800716
11275,0021800716
11276,0021800717
11277,0021800717
11278,0021800723
11279,0021800723
11280,0021800721
11281,0021800721
11282,0021800720
11283,0021800720
11284,0021800724
11285,0021800724
11286,0021800722
11287,0021800722
11288,0021800727
11289,0021800727
11290,0021800729
11291,0021800729
11292,0021800726
11293,0021800726
11294,0021800728
11295,0021800728
11296,0021800725
11297,0021800725
11298,0021800732
11299,0021800732
11300,0021800734
11301,0021800734
11302,0021800733
11303,0021800733
11304,0021800731
11305,0021800731
11306,0021800730
11307,0021800730
11308,0021800742
11309,0021800742
11310,0021800743
11311,0021800743
11312,0021800735
11313,0021800735
11314,0021800741
11315,0021800741
11316,0021800736
11317,0021800736
11318,0021800737
11319,0021800737
11320,0021800739
11321,0021800739
11322,0021800740
11323,0021800740
11324,0021800738
11325,0021800738
11326,0021800746
11327,0021800746
11328,0021800748
11329,0021800748
11330,0021800745
11331,0021800745
11332,0021800744
11333,0021800744
11334,0021800747
11335,0021800747
11336,0021800754
11337,0021800754
11338,0021800755
11339,0021800755
11340,0021800752
11341,0021800752
11342,0021800751
11343,0021800751
11344,0021800753
11345,0021800753
11346,0021800749
11347,0021800749
11348,0021800750
11349,0021800750
11350,0021800758
11351,0021800758
11352,0021800756
11353,0021800756
11354,0021800757
11355,0021800757
11356,0021800763
11357,0021800763
11358,0021800762
11359,0021800762
11360,0021800760
11361,0021800760
11362,0021800759
11363,0021800759
11364,0021800761
11365,0021800761
11366,0021800768
11367,0021800768
11368,0021800767
11369,0021800767
11370,0021800769
11371,0021800769
11372,0021800765
11373,0021800765
11374,0021800764
11375,0021800764
11376,0021800766
11377,0021800766
11378,0021800771
11379,0021800771
11380,0021800772
11381,0021800772
11382,0021800773
11383,0021800773
11384,0021800774
11385,0021800774
11386,0021800770
11387,0021800770
11388,0021800782
11389,0021800782
11390,0021800779
11391,0021800779
11392,0021800784
11393,0021800784
11394,0021800777
11395,0021800777
11396,0021800780
11397,0021800780
11398,0021800781
11399,0021800781
11400,0021800775
11401,0021800775
11402,0021800786
11403,0021800786
11404,0021800785
11405,0021800785
11406,0021800783
11407,0021800783
11408,0021800776
11409,0021800776
11410,0021800778
11411,0021800778
11412,0021800787
11413,0021800787
11414,0021800788
11415,0021800788
11416,0021800789
11417,0021800789
11418,0021800794
11419,0021800794
11420,0021800792
11421,0021800792
11422,0021800790
11423,0021800790
11424,0021800795
11425,0021800795
11426,0021800791
11427,0021800791
11428,0021800793
11429,0021800793
11430,0021800800
11431,0021800800
11432,0021800799
11433,0021800799
11434,0021800797
11435,0021800797
11436,0021800803
11437,0021800803
11438,0021800798
11439,0021800798
11440,0021800796
11441,0021800796
11442,0021800802
11443,0021800802
11444,0021800801
11445,0021800801
11446,0021800810
11447,0021800810
11448,0021800805
11449,0021800805
11450,0021800804
11451,0021800804
11452,0021800806
11453,0021800806
11454,0021800808
11455,0021800808
11456,0021800807
11457,0021800807
11458,0021800809
11459,0021800809
11460,0021800814
11461,0021800814
11462,0021800812
11463,0021800812
11464,0021800816
11465,0021800816
11466,0021800811
11467,0021800811
11468,0021800813
11469,0021800813
11470,0021800815
11471,0021800815
11472,0021800818
11473,0021800818
11474,0021800822
11475,0021800822
11476,0021800820
11477,0021800820
11478,0021800817
11479,0021800817
11480,0021800821
11481,0021800821
11482,0021800824
11483,0021800824
11484,0021800819
11485,0021800819
11486,0021800823
11487,0021800823
11488,0021800830
11489,0021800830
11490,0021800828
11491,0021800828
11492,0021800829
11493,0021800829
11494,0021800832
11495,0021800832
11496,0021800833
11497,0021800833
11498,0021800825
11499,0021800825
11500,0021800826
11501,0021800826
11502,0021800827
11503,0021800827
11504,0021800831
11505,0021800831
11506,0021800835
11507,0021800835
11508,0021800838
11509,0021800838
11510,0021800837
11511,0021800837
11512,0021800834
11513,0021800834
11514,0021800836
11515,0021800836
11516,0021800843
11517,0021800843
11518,0021800844
11519,0021800844
11520,0021800839
11521,0021800839
11522,0021800840
11523,0021800840
11524,0021800841
11525,0021800841
11526,0021800847
11527,0021800847
11528,0021800845
11529,0021800845
11530,0021800842
11531,0021800842
11532,0021800846
11533,0021800846
11534,0021800849
11535,0021800849
11536,0021800852
11537,0021800852
11538,0021800848
11539,0021800848
11540,0021800850
11541,0021800850
11542,0021800851
11543,0021800851
11544,0021800858
11545,0021800858
11546,0021800856
11547,0021800856
11548,0021800855
11549,0021800855
11550,0021800863
11551,0021800863
11552,0021800853
11553,0021800853
11554,0021800862
11555,0021800862
11556,0021800854
11557,0021800854
11558,0021800859
11559,0021800859
11560,0021800860
11561,0021800860
11562,0021800861
11563,0021800861
11564,0021800857
11565,0021800857
11566,0021800864
11567,0021800864
11568,0021800865
11569,0021800865
11570,0021800866
11571,0021800866
11572,0021800868
11573,0021800868
11574,0021800871
11575,0021800871
11576,0021800872
11577,0021800872
11578,0021800869
11579,0021800869
11580,0021800867
11581,0021800867
11582,0021800870
11583,0021800870
11584,0021800878
11585,0021800878
